신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
한국경제,"기아, 내년말 '레벨2+ 자율주행' 첫선…조지아 공장에 아틀라스 투입","인베스터 데이…5년간 49兆 투자엔비디아와 데이터 협력 '고도화'2030년까지 413만대 판매 목표기아가 올해부터 2030년까지 소프트웨어중심차량(SDV), 자율주행, 로봇 등 미래 기술에 21조원을 투자한다. 같은 기간 전체 투자액(49조원)의 42.9%에 달하는 규모다. 기아는 이를 토대로 내년 말 현대자동차그룹의 첫 번째 SDV를 선보인다. 차량에는 핸들에서 손을 떼도 고속도로 주행이 가능한 레벨2+ 자율주행 기술이 적용된다. 2029년 하반기에는 그룹의 로봇 자회사 보스턴다이내믹스의 휴머노이드 ‘아틀라스’를 미국 조지아 공장에 투입한다.▶본지 4월 9일자 A13면 참조기아는 9일 서울 장충동 신라호텔에서 ‘2026 CEO 인베스터 데이’를 열고 이런 내용의 중장기 전략을 발표했다. 올해 발표는 전년 ...",https://n.news.naver.com/article/newspaper/015/0005273141?date=20260410,경영,0.29838781401512,
한국경제,"""닛산, 개혁 느려"" 무시하던 혼다도 적자 늪","양사 협업 1년간 지지부진한 사이혼다, 6900억엔 적자 '사상 최대'일본 2위 완성차 업체 혼다와 3위 닛산의 협업 협상이 1년 넘게 지지부진하다. 소프트웨어 등 차세대 기술을 둘러싸고 의견이 엇갈리고 있어서다. 닛산은 해외 완성차 업체에도 협업을 타진했지만 실패했다. 그사이 혼다는 전기차 사업에서 막대한 손실을 내며 대규모 적자에 빠졌다.2024년 12월 우치다 마코토 당시 닛산 사장은 혼다와의 합병 협상 착수 기자회견에서 “어느 쪽이 위, 아래가 아니다”며 대등한 관계를 강조했다. 그러나 당시 협상은 혼다 주도로 이뤄졌고, 자존심이 상한 닛산 내부에선 반발이 거셌다. 혼다는 심지어 구조조정 지연으로 어려움을 겪던 닛산에 “자회사로 들어오라”고 제안했다. 닛산의 불신은 더 커졌고 이듬해 2월 협상은 결렬...",https://n.news.naver.com/article/newspaper/015/0005273098?date=20260410,업계,0.2824460911015556,
한국경제,"JW중외, 비만약 도입…격주 1회 투여로 감량","中 간앤리社 개발 후보물질마일스톤 포함 1222억에 계약JW중외제약이 비만약 시장의 빠른 성장을 내다보고 관련 신약 후보물질 도입에 대규모 투자를 결정했다.JW중외제약은 8일 중국 바이오의약품 회사인 간앤리파마슈티컬스와 ‘보팡글루타이드’ 국내 독점도입 계약을 맺었다고 발표했다. 보팡글루타이드는 혈당과 식욕을 조절하는 ‘글루카곤유사펩타이드(GLP)-1’ 계열 신약 후보물질이다. 췌장의 GLP-1 수용체에 작용해 인슐린 분비를 촉진하고 음식물의 위 배출을 늦춰 포만감을 오래 유지하도록 하는 작용방식을 갖고 있다.총 계약금액은 8110만달러(약 1222억원)다. 선급금이 500만달러, 나머지는 임상·허가 등 단계별 지급금(마일스톤)이다. JW중외제약은 해당 후보물질의 국내 상용화 독점권을 바탕으로 비만·당뇨 치료...",https://n.news.naver.com/article/newspaper/015/0005273164?date=20260410,업계,0.28126053091864733,
매일경제,중동발 위기에 원화값 내리자 4대 금융 대출여력 10조 '뚝',외화자산 원화가치 급증하며자본금 적립 부담 덩달아 늘어자본규제 완화책 15일 발표중동 전쟁 여파로 원화가치가 금융위기 수준으로 추락하면서 KB·신한·하나·우리 등 4대 금융의 대출 여력이 10조원 이상 줄어들 것으로 추산된다. 원화값이 떨어질수록 금융지주가 쌓아야 할 위험가중자산(RWA)이 늘어나 자본 적립 부담도 덩달아 커지기 때문이다. 금융당국은 RWA 규제 완화를 통해 생산적 금융에 차질이 생기지 않도록 유도할 방침이다.9일 금융권에 따르면 4대 금융지주가 올해 1분기 실적을 계산할 때 기준으로 삼는 달러당 원화값은 1513.4원으로 정해졌다. 직전 분기 기준(1443.9원)보다 원화 가치가 69.44원 떨어진 셈이다.문제는 원화값이 10원 떨어지면 금융지주의 자본 건전성 지표인 보통주자본비율도 0.0...,https://n.news.naver.com/article/newspaper/009/0005663720?date=20260410,경영,0.2689370790525749,
매일경제,기름값 인상 주범 '사후정산제' 폐지,"3차 석유최고가격 '동결'고유가 행진 멈출지 촉각정유사가 주유소에 공급하는 휘발유·경유 등의 최고가격이 2주 전과 동일하게 유지된다. 지속적으로 상승했던 석유제품 소비자가격이 잡힐 수 있을지 주목된다. 또 이날 정부와 여당은 주유소 점주들이 안정적으로 석유제품을 공급받을 수 있도록 관련 제도를 개선하기로 했다.산업통상부는 9일 ""3차 최고가격은 2차 때와 동일한 가격으로 유지된다""고 밝혔다. 3차 최고가격은 ℓ당 휘발유 1934원, 경유 1923원, 등유 1530원 등이며 10일부터 2주간 정유사 공급가격에 적용된다.이는 2주 전과 비교해 유사한 수준으로 글로벌 석유제품 가격 추이와 민생 안정 필요성을 같이 감안한 결과라는 설명이다. 이에 따라 소비자 판매가격 상승 추세는 다소 안정될 것으로 보인다.한편 더...",https://n.news.naver.com/article/newspaper/009/0005663816?date=20260410,경영,0.26319535953549683,
매일경제,"'개인정보유출' 롯데카드에 금감원, 영업정지 4.5개월",제재심 앞두고 사전 통보해킹 사고로 영업정지는 처음회원 모집 제한돼 타격 불가피금융감독원이 지난해 해킹사고로 297만명의 고객 정보가 유출된 롯데카드에 영업정지 4.5개월과 과징금 등이 포함된 제재안을 사전 통지했다. 해킹 사고 후폭풍으로 고객 이탈이 이어지는 상황에서 영업까지 중단될 경우 경영에 상당한 타격이 불가피할 전망이다.9일 금융권에 따르면 금감원은 영업정지 4.5개월 등이 포함된 제재안을 지난주 롯데카드에 사전 통지했다. 제재안에는 영업정지 이외에 과징금 50억원과 당시 대표이사였던 조좌진 전 대표에 대한 인적 제재가 담긴 것으로 알려졌다. 금감원은 오는 16일 제재심의위원회를 열고 이 같은 중징계안을 상정해 논의할 예정이다. 최종 제재 수위는 금융위원회 정례회의 의결을 거쳐 확정된다.롯데카드는 ...,https://n.news.naver.com/article/newspaper/009/0005663823?date=20260410,경영,0.24537513200099942,
매일경제,"국산 클라우드, 토종 NPU 사용 대폭 늘려","K-AI 공급망 '윈윈' 전략삼성SDS·가비아·메가존 등리벨리온·퓨리오사 제품 확대토종 NPU 안정적 수요처 확보인프라 기업은 비용 절감 효과본격 협업 통한 상용화 시험대국내 클라우드 기업들이 잇달아 토종 인공지능(AI) 반도체 기반 서비스 상용화에 나섰다. AI 에이전트의 부상으로 추론 작업을 위한 인프라스트럭처 수요가 급증하는 가운데, 추론에 특화된 리벨리온과 퓨리오사AI의 제품을 활용해 이 같은 수요에 비용 효율적으로 대응하기 위함이다. 뛰어난 기술력에도 공급처 개척에 어려움을 겪고 있는 토종 AI 반도체 기업에 단비가 될 전망이다.기존에 기업들이 제공해 오던 엔비디아의 그래픽처리장치(GPU) 기반 서비스를 넘어 토종 AI 반도체 기반 클라우드 서비스가 신규 서비스 모델로 안착할 수 있을지 주목된다.가...",https://n.news.naver.com/article/newspaper/009/0005663694?date=20260410,기타,0.2425946765294057,
한국경제,기업도 예외 없다…'非업무용 부동산 팔라' 신호,"李, 국민경제자문회의 첫 주재""보유부담 대대적으로 안겨야""주택·농지 이어 투기대상 지목소액주주 위한 稅혜택도 검토이재명 대통령이 9일 기업이 보유한 비(非)업무용 부동산 자산에 대해 “당장 필요한 것도 아닌데 왜 쓸데없이 대규모로 가지고 있느냐”며 “보유 부담을 대대적으로 안기는 쪽으로 검토하라”고 지시했다. 이 대통령은 “언젠가는 증권거래세와 양도소득세를 같은 수준으로 바꿀 필요가 있다”고도 했다. 국내주식 투자 과세 체계가 궁극적으로 거래세 부담은 낮추되 차익에는 세금을 부과하는 쪽으로 바뀌어야 한다는 취지다.이 대통령은 이날 청와대에서 열린 국민경제자문회의 제1차 전체회의에서 “부동산을 투기적으로 운영해 이득을 보는 건 불가능하게 만들어야 대한민국 산업·경제 체제가 제대로 굴러간다”며 기업의 비업무용 ...",https://n.news.naver.com/article/newspaper/015/0005273130?date=20260410,경영,0.24157831815866004,
조선일보,데이터센터 냉각 수요 급증… 매출 1년 새 두 배로,"냉난방공조 기업 ‘캐리어’ 가보니지난 1일 미국 플로리다주 팜비치 글로벌 캐리어(캐리어) 본사 1층. 축구장 3개 규모(연면적 22만4000평방피트·5층)의 본사 건물 냉방을 책임지는 칠러(Chiller·냉각기) 두 대가 굉음을 울리며 작동하고 있었다. 고무 귀마개를 끼고 가까이 다가가 보니, 칠러에 연결된 굵은 배관들이 쉴 새 없이 냉각수를 건물 곳곳으로 순환시키며 미세하게 진동하는 모습이 보였다. 크리스찬 세누 캐리어 데이터센터 메가프로젝트 부문 부사장(VP)은 “이 제품은 300톤급(하루에 300톤의 물을 얼음으로 얼릴 수 있는 제품)으로, 단 한 기만으로 이 건물 전체 냉방을 책임진다”며 “하지만 고성능 인공지능(AI) 반도체가 들어간 하이퍼스케일 데이터센터에는 2000톤급 초대형 칠러 수십 대가 필...",https://n.news.naver.com/article/newspaper/023/0003969943?date=20260410,경영,0.23941665688333574,
한국경제,"[사설] '덤핑 공세' 중국산 시장교란, 더 단호하게 대응해야","태양광 패널 기초 원료인 폴리실리콘의 중국 내 가격이 폭락하면서 밀어내기 수출이 늘 것이라는 우려가 크다는 보도다. 폴리실리콘은 태양광 발전 및 반도체 웨이퍼에 들어가는 기본 소재다. 중국의 과잉 공급과 재고 누적 탓에 한 달 새 t당 가격이 23%나 떨어졌다. 과당 경쟁 외에 미국이 중국산 태양광 규제를 강화한 것도 재고 증가로 이어졌다는 분석이다. 세계 공급량의 4분의 3을 차지하는 중국이 덤핑 공세에 나서면 국내 기업 수익성은 더 악화할 수밖에 없다.중국산 제품의 덤핑 수출이 어제오늘 일은 아니지만, 지난해 도널드 트럼프 미국 대통령이 관세 전쟁을 시작한 뒤 더 확산하는 모양새다. 중국은 폴리실리콘뿐만 아니라 철강과 석유화학 제품, 배터리, 전기차, 산업용 로봇 등에서 미국 수출길이 막히자 글로벌 다른...",https://n.news.naver.com/article/newspaper/015/0005273227?date=20260410,업계,0.23200697410351018,
매일경제,[매경의 창] LLM 혁명의 새 슈퍼갑 '메모리',"답변 만드는 시간 대부분메모리 읽어내는 데 쓰여HBM 성능이 AI성능 좌우삼전닉스, 새 전기 맞을 것대규모언어모델(LLM)과의 화려한 대화 이면에는 GPU 내부의 치열한 물류 전쟁이 있다. 제미나이나 챗GPT 같은 LLM 모델들은 디코더 블록이 수십에서 수백 개 연속되는 구조를 갖고 있다. 디코더의 첫 입력은 프롬프트다. 보통 수십 토큰에서 많게는 수천만 토큰이 되기도 한다. 이 입력을 받아 디코더가 블록들을 모두 돌고 나면 토큰 1개를 출력한다. 토큰은 단어, 단어의 조각, 숫자, 기호 등이 될 수 있다. 이후 매번 한 바퀴마다 토큰을 1개씩 내뱉는다. 토큰이 출력될 때마다 프롬프트 뒤에 계속 붙어 입력 서열의 길이가 점점 길어진다. 이 서열이 길면 나이브하게 계산할 경우 부담이 이차함수적으로 커진다. 필...",https://n.news.naver.com/article/newspaper/009/0005663659?date=20260410,기타,0.23192454303640886,
한국경제,"코인 받겠다는 이란, 힘 잃은 달러 패권","이란, 통행료로 비트코인 요구中위안화 등 대안 결제망 확산이란과의 전쟁을 계기로 미국의 ‘달러 무기화’ 전략이 힘을 잃고 있다는 지적이 나온다. 위안화와 비트코인 등 대안 결제망 확산으로 달러 결제망에서 제외시키는 미국의 제재가 효과를 발휘하지 못하고 있다는 것이다.9일 파이낸셜타임스(FT)에 따르면 이란은 2주간의 휴전 기간 호르무즈해협을 지나는 유조선들의 통행료를 비트코인으로 요구할 계획이다. 이란 석유·가스·석유화학 제품 수출업자 협회의 하미드 호세이니 대변인은 “선박은 몇 초 안에 비트코인으로 결제해야 한다”고 설명했다. 이어 “(미국의) 금융 제재로 추적되거나 압류되는 것을 막기 위한 것”이라고 덧붙였다. 미국의 제재로 국제은행간통신협회(SWIFT)망을 사용할 수 없게 되자 비트코인을 대안 결제 수...",https://n.news.naver.com/article/newspaper/015/0005273109?date=20260410,업계,0.2104213110319518,
중앙일보,"‘단체→개인’ 실손 전환, 된다고요? 체크해보고 말씀하세요","퇴직을 준비 중인 50대 A씨는 최근 회사에서 지원해주던 단체실손보험을 개인 보험으로 전환할 수 있는지 알아보다 포기했다. 기저질환으로 1년에 약 60만원의 병원비와 약제비를 보험금으로 돌려받은 것이 발목을 잡았다. 최근 5년간 보험금 수령액이 200만원을 넘지 않을 때만 신청 가능했기 때문이다. A씨는 “단체실손보험이 있어 오래전 개인실손보험을 해지했는데, 새로 가입하려면 심사에서 탈락할까 걱정된다”고 말했다.9일 금융감독원에 따르면 실제 보험사의 단체→개인실손보험 전환 거절로 민원이 제기된 사례가 적지 않다. 한 민원인은 보험금을 청구하지 않고 자비로 부담한 진료비까지 합산해 최근 5년간 진료비가 200만원을 초과했다는 이유로 전환이 거절됐다. 또 다른 민원인은 고혈압·당뇨병 등 10대 질병 진단 이력을...",https://n.news.naver.com/article/newspaper/025/0003515230?date=20260410,기타,0.18844173446846202,
