신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
한국경제,7만3000원에 샀는데…'주가 243% 폭등' 난리 난 회사,"핫픽! 해외주식美 원전용 우라늄 생산 독점센트러스에너지 '불기둥''에너지안보 핵심'된 센트러스에너지美 유일 고순도우라늄 생산 인증미국 정부, 자체 공급망 구축위해2028년부터 러 우라늄 수입 제한센트러스에너지 직접 수혜 전망AI 관련주 부상…올 243% 급등SMR 등 원전 우라늄 수요 탄탄""향후 주가 반등 가능성 높아""단기 급등에 고평가는 부담이 기사는 국내 최대 해외 투자정보 플랫폼한경 글로벌마켓에 게재된 기사입니다.“‘경제적 해자’(독점적 경쟁력)를 갖춘 기업에 투자하라.”‘투자의 대가’ 워런 버핏은 높은 시장 지배력을 지닌 독점적 기업에 투자하는 것으로 유명하다. 경쟁사가 쉽게 넘볼 수 없는 진입장벽을 갖춘 기업은 장기간 안정적으로 성장할 수 있어서다.미국의 원자력발전용 농축우라늄 생산 기업 센트러스에...",https://n.news.naver.com/article/newspaper/015/0005217158?date=20251128,경영,0.220211691,
매일경제,이달만 5개! 현대차그룹 글로벌 상복 터졌네,"'더기아 PV5' 2번째 수상올해의 패밀리카상 품어'캐스퍼일렉트릭' 소형차상현대차·기아가 이달 들어 글로벌 상을 무더기로 받으며 세계에서 기술력을 공인받았다. 27일 영국 자동차 전문매체 '톱기어'가 주관하는 2026 톱기어 어워즈에서 경상용차(PBV·목적기반차량)인 '더 기아 PV5' 패신저 모델이 '올해의 패밀리카'에 선정됐다.올해의 패밀리카 부문에서 스포츠유틸리티차(SUV)나 승용차가 아니라 밴 모델이 선정된 것은 PV5가 최초다. 애초 경상용차로 제작된 PV5가 패밀리카 등 다양한 시장으로 확장될 가능성을 열었다는 분석이 나온다. 이날 현대차 소형 전기차인 '캐스퍼 일렉트릭'도 '올해의 소형차'를 수상하며 현대차그룹은 2관왕에 올랐다.톱기어는 ""PV5는 넉넉한 공간, 미래 지향적이고 신선한 스타일, ...",https://n.news.naver.com/article/newspaper/009/0005597506?date=20251128,기타,0.206902384,
중앙일보,"[최준호의 혁신창업의 길] 애써 개발한 차세대 신소재, 일본이 먼저 알고 전략 투자","[연중 기획 혁신창업의 길] R&D 패러독스 극복하자 〈94〉 내일테크놀로지 김재우 대표‘질화붕소나노튜브’(BNNT·Boron Nitride Nanotube)라는 게 있다. 붕소(B)와 질소(N)로 이뤄진 육각형 구조가 원통 형태로 감겨 있는 나노미터(nm) 단위의 초미세 튜브 구조체다. 신소재인 탄소나노튜브(CNT)와 강성이나 열전도는 비슷하지만, 전기절연성이 있고, 산과 염기뿐 아니라 고열에도 강해 ‘차세대 꿈의 신소재’로 불린다. 미국 항공우주국(NASA)은 BNNT를 차세대 우주 및 극한 환경 소재로 높이 평가하고 있다. 하지만 만들기가 너무 어려워 그간 ‘그램(g) 단위 생산’에 머물렀던 소재다. 내일테크놀로지는 이 BNNT를 가장 잘 만드는 ‘소부장’ 기업이다. 한국원자력연구원의 김재우(60) 박...",https://n.news.naver.com/article/newspaper/025/0003486024?date=20251128,업계,0.20088185,
한국경제,"멜라니 졸리 ""광물·전기차 분야 한국 기업들과 더 많이 협력할 것""","멜라니 졸리 캐나다 산업부장관방한해 현대차·삼성SDI 등 만나""韓서 배울 것 많아…시너지 기대""이 기사는 국내 최대 해외 투자정보 플랫폼한경 글로벌마켓에 게재된 기사입니다.“광물, 에너지, 배터리, 전기자동차 등의 분야에서 한국 기업과 더 많은 프로젝트 기회를 찾으려고 합니다.”멜라니 졸리 캐나다 산업부 장관(사진)은 지난 26일 주한 캐나다대사관에서 한 한국경제신문과의 인터뷰에서 “캐나다는 앞서 배터리, 니켈 광산 등에서 LG에너지솔루션 삼성SDI 등의 투자를 유치했다”며 이같이 말했다. 그러면서 “이번 방한 땐 현대자동차 등과 전기차 투자와 관련해 논의했다”고 밝혔다. 졸리 장관은 2박3일 일정으로 24일 한국을 찾아 한화오션 거제사업장 등을 둘러봤다.캐나다는 3000t급 잠수함 12척을 도입하는 60조...",https://n.news.naver.com/article/newspaper/015/0005217190?date=20251128,업계,0.172277252,
매일경제,경기 침체에도 소비자 심리 회복 힘입어 … 광고 시장 반등,"제52회 매일경제 광고대상AI·OTT·숏폼 등 핵심 트렌드 부상디지털 광고·신규 플랫폼 급성장2025년 광고 시장은 경제성장률을 소폭 앞서며 2~3%대의 완만한 성장세를 보이고 있다. 특히 인공지능(AI)과 초개인화, 디지털 주도 성장, 온라인동영상서비스(OTT)·숏폼 등 신기술 확산이 핵심 트렌드로 부상했다. 디지털 광고가 전체 광고 시장의 중심 역할을 하면서 약 11조원 규모에 달하고 글로벌 동향과 같이 디지털 광고 비율이 계속 확대되고 있다. 특히 리테일 미디어와 신규 플랫폼의 급성장이 주목받고 있다.반면 전통적인 방송 광고 시장은 경기 부진과 광고주 예산 재편으로 인해 감소 추세가 이어지고 있다. 지상파 TV와 케이블 채널 모두 시청률 하락과 광고 매출 감소를 경험하고 있으나 일부 콘텐츠 경쟁력을 갖...",https://n.news.naver.com/article/newspaper/009/0005597316?date=20251128,업계,0.167817201,
동아일보,“AI-웹3 육성에 5년간 10조 투자… 미래 디지털금융 선점”,"‘합병안 의결’ 네이버-두나무 간담회이해진 “전세계에 없는 새로운 도전”송치형 “결제 넘어 생활 플랫폼 설계”최수연 “10조는 최소… 과감히 투자”나스닥 상장 여부엔 “정해진것 없어”“전 세계에 없는 인공지능(AI)과 웹3의 융합이라는 새로운 기획과 도전을 하려고 합니다.”27일 경기 성남시 네이버1784. 이해진 네이버 창업자 겸 이사회 의장은 네이버와 네이버파이낸셜, 두나무 공동 기자간담회에 참석해 이렇게 말했다.전날 3사가 네이버파이낸셜과 두나무 양사의 합병안을 의결한 데 이어 이날 이 의장은 “글로벌 기업들이 하지 않는 새로운 시도와 도전을 해야 경쟁에서 살아남을 수 있다”며 “향후 양사의 역량을 결집해 미래 디지털 금융 산업을 선점하겠다”라며 합병 배경을 밝혔다.● 국내 AI·웹3 생태계에 5년간 ...",https://n.news.naver.com/article/newspaper/020/0003677795?date=20251128,경영,0.155184184,
매일경제,'기본기' 탄탄해진 AI 챗봇 … 기업 경쟁력 확 높였다,"한국능률협회컨설팅 발표올해 국내 기업 챗봇 경쟁력작년보다 전반적으로 상승챗봇, 질문 응대 도구 넘어서실질적 상담 파트너로 진화최적 대안 찾는 능력은 부족아직은 '보조채널' 성격 강해국내 기업들의 챗봇 서비스가 단순한 질문 응대 도구를 넘어 '상담 파트너'로 진화하고 있다. 특히 생성형 인공지능(LLM)을 도입한 기업들의 서비스 품질이 크게 향상되면서 그렇지 않은 기업과의 품질 격차가 벌어지는 양상이다. 한국능률협회컨설팅(KMAC·대표이사 사장 한수희)이 27일 이 같은 내용을 담은 '2025년 한국 기업의 인공지능 서비스(챗봇) 경쟁력 평가' 결과를 발표했다.올해 평가에서 한국 기업의 챗봇 경쟁력 전체 평균 점수는 63.6점으로 전년(62.1점) 대비 1.5점 상승하며 전반적으로 개선세를 보였다. 특히 LL...",https://n.news.naver.com/article/newspaper/009/0005597317?date=20251128,경영,0.146303326,
한국경제,'시장 주도' 바이오·2차전지…반도체 랠리에 '장기 소외',"코스닥 왜 지지부진한가올 코스피 66% 뛸 때 30% 상승""정책펀드 돈 유입 땐 내년 1100""올해 코스닥지수 상승률이 코스피지수의 절반에도 미치지 못하는 것으로 나타났다. 글로벌 투자자금이 대형 반도체주에 쏠려 코스닥 소외 현상이 심화했다는 분석이 나온다. 다만 내년 정책펀드 등 자금이 유입되면 본격적인 반등이 시작될 것이란 게 증권가의 대체적인 관측이다.27일 한국거래소에 따르면 코스닥지수는 올 들어 29.77% 올랐다. 같은 기간 66.16% 뛴 코스피지수와는 격차가 크다. 시계열을 2년으로 넓혀 보면 차이가 더 크다. 코스피지수는 50.15% 상승한 데 반해 코스닥지수는 1.56% 오르는 데 그쳤다.코스닥시장이 이처럼 부진한 이유는 복합적이다. 가장 큰 배경으로는 상장기업 대부분이 바이오와 2차전지,...",https://n.news.naver.com/article/newspaper/015/0005217146?date=20251128,업계,0.144335965,
한국경제,"""통화정책이 탄소배출권 시장에 미치는 영향 분석했죠""","제23회 한경 경제 논문 공모전명지대 태정태세문탄소팀 대상10년 누적 데이터로 관계 규명""금융·연금·관세 등 다양한 분야깊이 있는 논문에 감명받아""“탄소시장과 통화정책은 떼려야 뗄 수 없습니다.”한국경제신문사와 한국경제학회가 주최하고 SK㈜가 후원한 ‘제23회 한국경제신문 경제 논문 공모전’에서 대상을 받은 명지대 경제학과 허혜림·박동리·김다형 씨(팀명 태정태세문탄소)는 27일 서울 중림동 한경에서 열린 시상식에서 이 같은 소감을 밝혔다.이번 공모전에는 거시·금융, 재정·복지, 산업·통상 등 크게 세 가지 주제로 논문 91편이 응모했다. 대학부는 82편, 고등부는 9편이 접수돼 경쟁 끝에 8편이 수상작으로 선정됐다. 심사위원장을 맡은 한종희 연세대 경제학부 교수는 “지정학적 리스크부터 금융시장, 기후 변화,...",https://n.news.naver.com/article/newspaper/015/0005217194?date=20251128,경영,0.139439521,
중앙일보,"[비즈 칼럼] 국산 복제약 확대, 국민 건강과 제약산업 성장의 길","미국 정부는 보건안보 차원에서 의약품 공급망을 강화하는 데 집중하고 있다. 특히 지난해 제정된 생명공학안보법(Biosecure Act)은 중국 등 특정 국가의 바이오 기업과 거래를 제한해 핵심 의약품과 바이오 생산 기반을 우방국 중심으로 재편하는 걸 목표로 한다. 중국 의존도가 높은 미국 제약업계는 비용 증가와 의약품 단가 상승을 피하기 어렵지만, 미 정부는 안전한 공급망 확보가 더 중요하다는 판단 아래 이를 추진 중이다.이는 한국에 기회가 된다. 한국은 선진 생산 역량과 품질관리 시스템을 갖춘 미국의 핵심 우방국으로, 글로벌 공급망에서 믿을 수 있는 파트너가 될 수 있다. 한국 제약·바이오업계는 일상에서 널리 쓰이는 항생제, 진통제, 감기약뿐 아니라 만성질환 치료제, 백신, 항암제 등 폭넓은 의약품을 자체...",https://n.news.naver.com/article/newspaper/025/0003485998?date=20251128,업계,0.13564678,
매일경제,구글 AI 급부상에 … SK하이닉스 'HBM 주도권' 굳건,"뱅크오브아메리카 보고서구글 TPU, 엔비디아 위협TPU 1개당 HBM 8개 탑재칩제조 韓반도체엔 새 기회구글의 인공지능(AI) 전용 칩 텐서처리장치(TPU)가 급부상하는 가운데 SK하이닉스가 구글 TPU에도 고대역폭메모리(HBM)를 가장 많이 공급하는 것으로 파악됐다. 엔비디아 그래픽처리장치(GPU)에 이어 TPU에서도 SK하이닉스가 유력 공급자로서의 지위를 이어갈 것으로 보인다.27일 투자업계에 따르면 뱅크오브아메리카(BOA) 메릴린치 글로벌 리서치는 최근 SK하이닉스가 현재 구글과 브로드컴에 5세대 HBM인 HBM3E를 공급하는 '1순위 공급자'라고 평가했다.구글의 새 AI 모델 '제미나이3'가 챗GPT를 위협하는 성능을 보이면서 주목받기 시작한 TPU는 6~8개의 HBM을 탑재하는 것으로 알려졌다. 7...",https://n.news.naver.com/article/newspaper/009/0005597505?date=20251128,경영,0.133881232,1
한국경제,"델·HP 경영진의 토로 ""범용 메모리 공급난""","가격 인상 불가피할 듯글로벌 메모리 반도체 생산 역량이 인공지능(AI) 인프라 구축에 집중되자 범용 메모리 반도체 시장에서 공급 부족 현상이 나타나고 있다. 26일(현지시간) 블룸버그통신에 따르면 제프 클라크 델 최고운영책임자(COO)는 전날 실적 발표 콘퍼런스콜에서 “AI용 고대역폭메모리(HBM)부터 개인용 컴퓨터(PC)용 칩에 이르기까지 D램 공급이 빡빡해지고 있으며, 낸드플래시와 하드디스크드라이브(HDD) 등 저장장치 전반의 원가 부담이 커지고 있다”고 토로했다.PC 및 주변 용품 제조업체 HP의 엔리케 로레스 최고경영자(CEO)는 “내년 하반기 메모리 공급난이 특히 심해질 것”이라며 “공급처를 다변화하고 제품 내 메모리 탑재량을 조정하는 등 공격적인 대응에 나섰지만 가격 인상은 불가피해 보인다”고 밝...",https://n.news.naver.com/article/newspaper/015/0005217126?date=20251128,경영,0.12915917,
